pSL483.1__CP001137	0	0	.	.	Original name was pSL483_1__CP001137
pSM22.1__NC_015972	0	0	.	.	Original name was pSM22_1__NC_015972
pXuzhou21.1__CP001927	0	0	.	.	Original name was pXuzhou21_1__CP001927
pYE854.1__AM905950	0	0	.	.	Original name was pYE854_1__AM905950
rep1.1_repE_pAMbeta1__AF007787	0	0	.	.	Original name was rep1_1_repE(pAMbeta1)_AF007787
rep1.2_repS_pBT233__X64695	0	0	.	.	Original name was rep1_2_repS(pBT233)_X64695
rep1.3_repR_pGB354__U83488	0	0	.	.	Original name was rep1_3_repR(pGB354)_U83488
rep1.4_repE_orf17__NC011140	0	0	.	.	Original name was rep1_4_repE(orf17)_NC011140
rep1.5_CDS6_pRE25__X92945	0	0	.	.	Original name was rep1_5_CDS6(pRE25)_X92945
rep1.6_repE_pTEF1__AE016833	0	0	.	.	Original name was rep1_6_repE(pTEF1)_AE016833
rep10.2_CDS1_pIM13__M13761	0	0	.	.	Original name was rep10_2_CDS1(pIM13)_M13761
rep10.3_ORF_pNE131__NC001390	0	0	.	.	Original name was rep10_3_ORF(pNE131)_NC001390
rep10.4_repL_pDLK1__GU562624.1	0	0	.	.	Original name was rep10_4_repL(pDLK1)_GU562624.1
rep10.5_repL_pWBG738__DQ088624.1	0	0	.	.	Original name was rep10_5_repL(pWBG738)_DQ088624.1
rep10.6_rep_SAP093B__GQ900442.1	0	0	.	.	Original name was rep10_6_rep(SAP093B)_GQ900442.1
rep10b.1_rep_pSK3__NC001994	0	0	.	.	Original name was rep10b_1_rep(pSK3)_NC001994
rep10b.2_rep_pSK6__SAU96610	0	0	.	.	Original name was rep10b_2_rep(pSK6)_SAU96610
rep11.1_repA_pB82__AB178871	0	0	.	.	Original name was rep11_1_repA(pB82)_AB178871
rep11.2_repA_pEF1071__AF164559	0	0	.	.	Original name was rep11_2_repA(pEF1071)_AF164559
rep11.3_rep_pEFR__AF511037	0	0	.	.	Original name was rep11_3_rep(pEFR)_AF511037
rep12.1_CDS32_pBMB67__DQ363750	0	0	.	.	Original name was rep12_1_CDS32(pBMB67)_DQ363750
rep12.2_CDS1_plasmid__AY278324	0	0	.	.	Original name was rep12_2_CDS1(plasmid)_AY278324
rep13.1_ORF_pC194__NC002013	0	0	.	.	Original name was rep13_1_ORF(pC194)_NC002013
rep13.2_CDS39_pSSP1__AP008935	0	0	.	.	Original name was rep13_2_CDS39(pSSP1)_AP008935
rep13.3_rep_pWBG1773__EF537646	0	0	.	.	Original name was rep13_3_rep(pWBG1773)_EF537646
rep13.4_rep_pKH13__NC010426.1	0	0	.	.	Original name was rep13_4_rep(pKH13)_NC010426.1
rep13.5_rep_pMC524_MBM__AJ312056.2	0	0	.	.	Original name was rep13_5_rep(pMC524/MBM)_AJ312056.2
rep14.1_CDS2_pEFNP1__AB038522	0	0	.	.	Original name was rep14_1_CDS2(pEFNP1)_AB038522
rep14.2_ORF_pKQ10__EFU01917	0	0	.	.	Original name was rep14_2_ORF(pKQ10)_EFU01917
rep14.3_ORF_pRI1__EU327398	0	0	.	.	Original name was rep14_3_ORF(pRI1)_EU327398
rep15.1_repA_pLW043__AE017171	0	0	.	.	Original name was rep15_1_repA(pLW043)_AE017171
rep16.1_CDS8_pSAS__BX571858	0	0	.	.	Original name was rep16_1_CDS8(pSAS)_BX571858
rep16.2_CDS6_pSJH101__CP000737	0	0	.	.	Original name was rep16_2_CDS6(pSJH101)_CP000737
rep16.3_rep_Saa6159__CP002115.1	0	0	.	.	Original name was rep16_3_rep(Saa6159)_CP002115.1
rep16.4_unknown_SAP056A__GQ900478.1	0	0	.	.	Original name was rep16_4_unknown(SAP056A)_GQ900478.1
rep16.5_unknown_pWBG759__GQ900401.1	0	0	.	.	Original name was rep16_5_unknown(pWBG759)_GQ900401.1
rep16.6_unknown_SAP071A__GQ900485.1	0	0	.	.	Original name was rep16_6_unknown(SAP071A)_GQ900485.1
rep16.7_rep_pBORa53__AY917098.1	0	0	.	.	Original name was rep16_7_rep(pBORa53)_AY917098.1
rep17.1_CDS29_pRUM__AF507977	0	0	.	.	Original name was rep17_1_CDS29(pRUM)_AF507977
rep18.1_repA_p200B__AB158402	0	0	.	.	Original name was rep18_1_repA(p200B)_AB158402
rep18.2_repA_pEF418__AF408195	0	0	.	.	Original name was rep18_2_repA(pEF418)_AF408195
rep19.10_rep_pWBG746__GQ900390.1	0	0	.	.	Original name was rep19_10_rep(pWBG746)_GQ900390.1
rep19.1_CDS45_pLEW6932__NC009130	0	0	.	.	Original name was rep19_1_CDS45(pLEW6932)_NC009130
rep19.2_rep_pSA1379__NC007931	0	0	.	.	Original name was rep19_2_rep(pSA1379)_NC007931
rep19.3_CDS20_pSJH901__CP000704	0	0	.	.	Original name was rep19_3_CDS20(pSJH901)_CP000704
rep19.4_repA_pUB101__NC005127	0	0	.	.	Original name was rep19_4_repA(pUB101)_NC005127
rep19.5_rep_pWBG747__GQ900399.1	0	0	.	.	Original name was rep19_5_rep(pWBG747)_GQ900399.1
rep19.6_ORF34_EDINA__AP003089.1	0	0	.	.	Original name was rep19_6_ORF34(EDINA)_AP003089.1
rep19.7_repA_SAP019A__GQ900385.1	0	0	.	.	Original name was rep19_7_repA(SAP019A)_GQ900385.1
rep19.8_repA_pWBG759__GQ900401.1	0	0	.	.	Original name was rep19_8_repA(pWBG759)_GQ900401.1
rep19.9_repA_AP071A__GQ900485.1	0	0	.	.	Original name was rep19_9_repA(AP071A)_GQ900485.1
rep2.1_ORF_E.faeciumContig1183__JDOE	0	0	.	.	Original name was rep2_1_ORF(E.faeciumContig1183)_JDOE
rep2.2_repR_pEF1__DQ198088	0	0	.	.	Original name was rep2_2_repR(pEF1)_DQ198088
rep20.10_repA_SAP057A__NC_013334.1	0	0	.	.	Original name was rep20_10_repA(SAP057A)_NC_013334.1
rep20.1_ORF1_EDINA__AP003089	0	0	.	.	Original name was rep20_1_ORF1(EDINA)_AP003089
rep20.2_repA_pWBG753__GQ900395.1	0	0	.	.	Original name was rep20_2_repA(pWBG753)_GQ900395.1
rep20.3_rep_pTW20__FN433597.1	0	0	.	.	Original name was rep20_3_rep(pTW20)_FN433597.1
rep20.4_repA_SAP102A__GQ900496.1	0	0	.	.	Original name was rep20_4_repA(SAP102A)_GQ900496.1
rep20.5_repA_pSK23__GQ900491.1	0	0	.	.	Original name was rep20_5_repA(pSK23)_GQ900491.1
rep20.6_repA_SAP059A__GQ900480.1	0	0	.	.	Original name was rep20_6_repA(SAP059A)_GQ900480.1
rep20.7_repA_SAP074A__GQ900426.1	0	0	.	.	Original name was rep20_7_repA(SAP074A)_GQ900426.1
rep20.8_repA_SAP063A__GQ900418.1	0	0	.	.	Original name was rep20_8_repA(SAP063A)_GQ900418.1
